,date,exact_matches,mean_hmm_cost,median_hmm_cost,rejected,scorpio,total,total_hmm_cost,inserted
5024,2022-03-09,3,1.0,0.0,0,Omicron (Unassigned),4,4.0,1
5025,2022-03-09,0,3.0,3.0,0,.,1,3.0,1
5026,2022-03-09,18,0.38,0.0,0,Omicron (XE-like),26,10.0,8
5027,2022-03-09,1,0.0,0.0,0,Delta (B.1.617.2-like),1,0.0,0
5028,2022-03-10,3152,0.63,0.0,3,Omicron (BA.2-like),5317,3348.0,2162
5029,2022-03-10,609,1.12,1.0,7,Omicron (BA.1-like),1321,1474.0,705
5030,2022-03-10,2,1.5,1.5,0,Omicron (Unassigned),4,6.0,2
5031,2022-03-10,17,0.48,0.0,0,Omicron (XE-like),27,13.0,10
5032,2022-03-10,0,16.0,16.0,1,Omicron (BA.3-like),1,16.0,0
5033,2022-03-10,1,0.0,0.0,0,Delta (AY.4-like),1,0.0,0
5034,2022-03-10,0,14.0,14.0,1,Omicron (BA.5-like),1,14.0,0
5035,2022-03-11,2795,0.62,0.0,0,Omicron (BA.2-like),4711,2928.0,1916
5036,2022-03-11,537,1.16,1.0,2,Omicron (BA.1-like),1163,1353.0,624
5037,2022-03-11,2,0.33,0.0,0,Omicron (Unassigned),3,1.0,1
5038,2022-03-11,0,2.0,2.0,0,.,1,2.0,1
5039,2022-03-11,7,0.75,0.0,0,Omicron (XE-like),12,9.0,5
5040,2022-03-12,3024,0.54,0.0,2,Omicron (BA.2-like),4761,2578.0,1735
5041,2022-03-12,456,0.98,0.0,2,Omicron (BA.1-like),892,871.0,434
5042,2022-03-12,12,0.6,0.0,0,Omicron (XE-like),20,12.0,8
5043,2022-03-12,0,14.0,14.0,1,Omicron (BA.3-like),1,14.0,0
5044,2022-03-12,0,7.0,7.0,1,Delta (B.1.617.2-like),2,14.0,1
5045,2022-03-13,3413,0.59,0.0,3,Omicron (BA.2-like),5626,3309.0,2210
5046,2022-03-13,388,1.09,1.0,4,Omicron (BA.1-like),834,906.0,442
5047,2022-03-13,0,3.0,3.0,0,.,1,3.0,1
5048,2022-03-13,21,0.28,0.0,0,Omicron (XE-like),29,8.0,8
5049,2022-03-13,1,0.0,0.0,0,Delta (AY.4.2-like),1,0.0,0
5050,2022-03-13,0,15.0,15.0,1,Omicron (BA.3-like),1,15.0,0
5051,2022-03-13,1,0.5,0.5,0,Omicron (Unassigned),2,1.0,1
5052,2022-03-14,4423,0.6,0.0,2,Omicron (BA.2-like),7388,4425.0,2963
5053,2022-03-14,663,1.18,1.0,3,Omicron (BA.1-like),1474,1735.0,808
5054,2022-03-14,0,3.0,3.0,0,.,1,3.0,1
5055,2022-03-14,14,0.46,0.0,0,Omicron (XE-like),24,11.0,10
5056,2022-03-14,1,2.5,2.5,0,Omicron (Unassigned),2,5.0,1
5057,2022-03-14,0,16.0,16.0,1,Omicron (BA.3-like),1,16.0,0
5058,2022-03-14,0,12.0,12.0,1,Omicron (BA.5-like),1,12.0,0
5059,2022-03-15,2952,0.64,0.0,0,Omicron (BA.2-like),5108,3265.0,2156
5060,2022-03-15,434,1.22,1.0,3,Omicron (BA.1-like),1003,1228.0,566
5061,2022-03-15,14,0.68,0.0,0,Omicron (XE-like),25,17.0,11
5062,2022-03-15,3,1.14,1.0,0,Omicron (Unassigned),7,8.0,4
5063,2022-03-15,0,10.0,10.0,1,Omicron (BA.3-like),1,10.0,0
5064,2022-03-15,0,9.0,9.0,1,Omicron (BA.4-like),1,9.0,0
5065,2022-03-16,3653,0.61,0.0,1,Omicron (BA.2-like),6155,3751.0,2501
5066,2022-03-16,471,1.12,1.0,3,Omicron (BA.1-like),1022,1145.0,548
5067,2022-03-16,12,0.33,0.0,0,Omicron (XE-like),15,5.0,3
5068,2022-03-16,2,4.2,1.0,1,Omicron (Unassigned),5,21.0,2
5069,2022-03-16,0,3.0,3.0,0,.,1,3.0,1
5070,2022-03-16,0,1.0,1.0,0,Delta (AY.4-like),1,1.0,1
5071,2022-03-16,0,6.5,6.5,0,Omicron (BA.4-like),2,13.0,2
5072,2022-03-17,3945,0.57,0.0,3,Omicron (BA.2-like),6394,3664.0,2446
5073,2022-03-17,437,1.22,1.0,5,Omicron (BA.1-like),982,1200.0,540
5074,2022-03-17,2,0.33,0.0,0,Omicron (Unassigned),3,1.0,1
5075,2022-03-17,9,0.63,1.0,0,Omicron (XE-like),19,12.0,10
5076,2022-03-18,3054,0.65,0.0,1,Omicron (BA.2-like),5359,3507.0,2304
5077,2022-03-18,319,1.23,1.0,4,Omicron (BA.1-like),764,936.0,441
5078,2022-03-18,17,0.61,0.0,0,Omicron (XE-like),28,17.0,11
5079,2022-03-18,1,5.67,7.0,1,Omicron (Unassigned),3,17.0,1
5080,2022-03-19,3185,0.69,0.0,2,Omicron (BA.2-like),5729,3966.0,2542
5081,2022-03-19,235,1.29,1.0,3,Omicron (BA.1-like),566,728.0,328
5082,2022-03-19,15,0.61,0.0,0,Omicron (XE-like),28,17.0,13
5083,2022-03-19,0,6.0,6.0,1,Omicron (Unassigned),2,12.0,1
5084,2022-03-19,0,8.0,8.0,1,Delta (B.1.617.2-like),1,8.0,0
5085,2022-03-20,1902,0.77,0.0,4,Omicron (BA.2-like),3658,2804.0,1752
5086,2022-03-20,210,1.45,1.0,3,Omicron (BA.1-like),536,776.0,323
5087,2022-03-20,9,0.59,0.0,0,Omicron (XE-like),17,10.0,8
5088,2022-03-21,2820,0.74,0.0,4,Omicron (BA.2-like),5306,3915.0,2482
5089,2022-03-21,363,1.33,1.0,3,Omicron (BA.1-like),900,1194.0,534
5090,2022-03-21,11,0.59,0.5,0,Omicron (XE-like),22,13.0,11
5091,2022-03-21,4,0.8,0.0,0,Omicron (Unassigned),5,4.0,1
5092,2022-03-22,3056,0.7,0.0,1,Omicron (BA.2-like),5557,3906.0,2500
5093,2022-03-22,258,1.33,1.0,1,Omicron (BA.1-like),670,890.0,411
5094,2022-03-22,0,1.0,1.0,0,.,1,1.0,1
5095,2022-03-22,9,0.93,0.0,0,Omicron (XE-like),15,14.0,6
5096,2022-03-22,0,2.5,2.5,0,Omicron (BA.4-like),2,5.0,2
5097,2022-03-22,2,0.33,0.0,0,Omicron (Unassigned),3,1.0,1
5098,2022-03-22,0,11.0,11.0,3,Omicron (BA.5-like),3,33.0,0
5099,2022-03-22,2,0.0,0.0,0,Delta (B.1.617.2-like),2,0.0,0
5100,2022-03-23,3148,0.68,0.0,1,Omicron (BA.2-like),5593,3783.0,2444
5101,2022-03-23,235,1.46,1.0,2,Omicron (BA.1-like),590,861.0,353
5102,2022-03-23,13,0.81,0.5,0,Omicron (XE-like),26,21.0,13
5103,2022-03-23,1,2.5,2.5,0,Omicron (Unassigned),2,5.0,1
5104,2022-03-23,0,10.5,10.5,2,Omicron (BA.5-like),2,21.0,0
5105,2022-03-23,1,0.0,0.0,0,Delta (B.1.617.2-like),1,0.0,0
5106,2022-03-24,3546,0.73,0.0,3,Omicron (BA.2-like),6418,4664.0,2869
5107,2022-03-24,227,1.34,1.0,2,Omicron (BA.1-like),557,748.0,328
5108,2022-03-24,0,1.0,1.0,0,Omicron (Unassigned),3,3.0,3
5109,2022-03-24,12,0.58,0.0,0,Omicron (XE-like),19,11.0,7
5110,2022-03-24,0,19.0,19.0,1,Omicron (BA.5-like),1,19.0,0
5111,2022-03-25,3990,0.72,0.0,1,Omicron (BA.2-like),7265,5201.0,3274
5112,2022-03-25,227,1.31,1.0,4,Omicron (BA.1-like),527,693.0,296
5113,2022-03-25,22,0.53,0.0,0,Omicron (XE-like),32,17.0,10
5114,2022-03-25,1,2.0,2.0,0,Omicron (Unassigned),2,4.0,1
5115,2022-03-25,0,15.0,15.0,2,Omicron (BA.3-like),2,30.0,0
5116,2022-03-25,1,4.67,4.0,1,Delta (B.1.617.2-like),3,14.0,1
5117,2022-03-26,3046,0.68,0.0,4,Omicron (BA.2-like),5413,3667.0,2363
5118,2022-03-26,174,1.3,1.0,3,Omicron (BA.1-like),416,541.0,239
5119,2022-03-26,2,1.5,1.0,0,Omicron (Unassigned),6,9.0,4
5120,2022-03-26,0,1.0,1.0,0,.,1,1.0,1
5121,2022-03-26,9,0.5,0.0,0,Omicron (XE-like),16,8.0,7
5122,2022-03-27,3059,0.76,0.0,4,Omicron (BA.2-like),5678,4293.0,2615
5123,2022-03-27,138,1.59,1.0,2,Omicron (BA.1-like),422,670.0,282
5124,2022-03-27,1,5.0,2.0,1,Omicron (Unassigned),4,20.0,2
5125,2022-03-27,10,0.68,1.0,0,Omicron (XE-like),22,15.0,12
5126,2022-03-28,6003,0.71,0.0,7,Omicron (BA.2-like),10943,7823.0,4933
5127,2022-03-28,291,1.33,1.0,2,Omicron (BA.1-like),687,915.0,394
5128,2022-03-28,24,0.65,0.0,0,Omicron (XE-like),46,30.0,22
5129,2022-03-28,2,2.5,1.0,1,Omicron (Unassigned),4,10.0,1
5130,2022-03-28,1,0.5,0.5,0,Delta (B.1.617.2-like),2,1.0,1
5131,2022-03-29,2695,0.67,0.0,0,Omicron (BA.2-like),4733,3175.0,2038
5132,2022-03-29,143,1.4,1.0,2,Omicron (BA.1-like),369,515.0,224
5133,2022-03-29,13,0.48,0.0,0,Omicron (XE-like),21,10.0,8
5134,2022-03-29,2,3.2,2.0,1,Omicron (Unassigned),5,16.0,2
5135,2022-03-29,1,2.5,2.5,0,Delta (B.1.617.2-like),2,5.0,1
5136,2022-03-29,1,1.2,1.0,0,Omicron (BA.4-like),5,6.0,4
5137,2022-03-29,0,7.0,7.0,0,Omicron (BA.5-like),1,7.0,1
5138,2022-03-30,1112,0.74,0.0,2,Omicron (BA.2-like),2058,1515.0,944
5139,2022-03-30,122,1.36,1.0,3,Omicron (BA.1-like),290,395.0,165
5140,2022-03-30,4,0.2,0.0,0,Omicron (Unassigned),5,1.0,1
5141,2022-03-30,8,0.27,0.0,0,Omicron (XE-like),11,3.0,3
5142,2022-03-30,0,2.0,2.0,0,Omicron (BA.5-like),1,2.0,1
5143,2022-03-30,0,2.0,2.0,0,Omicron (BA.4-like),2,4.0,2
5144,2022-03-31,1429,0.8,0.0,3,Omicron (BA.2-like),2727,2176.0,1295
5145,2022-03-31,132,1.29,1.0,5,Omicron (BA.1-like),289,374.0,152
5146,2022-03-31,0,1.0,1.0,0,Omicron (Unassigned),1,1.0,1
5147,2022-03-31,4,0.0,0.0,0,Omicron (XE-like),4,0.0,0
5148,2022-03-31,0,3.0,3.0,0,.,1,3.0,1
5149,2022-03-31,1,2.5,2.5,0,Omicron (BA.5-like),2,5.0,1
5150,2022-03-31,0,14.0,14.0,1,Delta (B.1.617.2-like),1,14.0,0
5151,2022-04-01,1484,0.84,0.0,2,Omicron (BA.2-like),2898,2436.0,1412
5152,2022-04-01,103,1.54,1.0,1,Omicron (BA.1-like),284,436.0,180
5153,2022-04-01,0,6.5,6.5,0,Omicron (Unassigned),2,13.0,2
5154,2022-04-01,1,1.5,1.5,0,Omicron (XE-like),2,3.0,1
5155,2022-04-01,0,3.29,2.0,0,Omicron (BA.5-like),7,23.0,7
5156,2022-04-01,5,1.0,0.5,0,.,10,10.0,5
5157,2022-04-01,2,0.5,0.5,0,Delta (B.1.617.2-like),4,2.0,2
5158,2022-04-01,0,11.33,11.0,3,Probable Omicron (Unassigned),3,34.0,0
5159,2022-04-02,79,1.29,1.0,3,Omicron (BA.1-like),174,224.0,92
5160,2022-04-02,1227,0.83,0.0,1,Omicron (BA.2-like),2422,2011.0,1194
5161,2022-04-02,3,0.8,0.0,0,Omicron (XE-like),5,4.0,2
5162,2022-04-02,0,4.0,4.0,0,Omicron (BA.4-like),1,4.0,1
5163,2022-04-02,2,3.0,3.0,0,Omicron (Unassigned),4,12.0,2
5164,2022-04-02,1,1.5,1.5,0,Omicron (BA.5-like),2,3.0,1
5165,2022-04-03,1142,0.79,0.0,1,Omicron (BA.2-like),2182,1727.0,1039
5166,2022-04-03,50,1.39,1.0,0,Omicron (BA.1-like),134,186.0,84
5167,2022-04-03,0,2.5,2.5,0,Omicron (Unassigned),2,5.0,2
5168,2022-04-03,3,0.8,0.0,0,Omicron (XE-like),5,4.0,2
5169,2022-04-03,2,0.33,0.0,0,Omicron (BA.5-like),3,1.0,1
5170,2022-04-04,2805,0.79,0.0,4,Omicron (BA.2-like),5351,4252.0,2542
5171,2022-04-04,149,1.62,1.0,7,Omicron (BA.1-like),379,613.0,223
5172,2022-04-04,1,0.0,0.0,0,Delta (B.1.617.2-like),1,0.0,0
5173,2022-04-04,3,1.5,2.0,0,Omicron (Unassigned),8,12.0,5
5174,2022-04-04,12,0.31,0.0,0,Omicron (XE-like),16,5.0,4
5175,2022-04-04,1,2.0,2.0,0,.,2,4.0,1
5176,2022-04-04,4,0.2,0.0,0,Omicron (BA.5-like),5,1.0,1
5177,2022-04-04,0,3.0,3.0,0,Omicron (BA.4-like),1,3.0,1
5178,2022-04-04,0,15.0,15.0,1,Omicron (BA.3-like),1,15.0,0
5179,2022-04-05,108,1.33,1.0,5,Omicron (BA.1-like),261,346.0,148
5180,2022-04-05,1524,0.81,0.0,3,Omicron (BA.2-like),2895,2344.0,1368
5181,2022-04-05,0,2.0,2.0,0,.,1,2.0,1
5182,2022-04-05,4,0.62,0.5,0,Omicron (XE-like),8,5.0,4
5183,2022-04-05,2,0.0,0.0,0,Omicron (BA.5-like),2,0.0,0
5184,2022-04-05,1,0.0,0.0,0,Delta (B.1.617.2-like),1,0.0,0
5185,2022-04-05,0,7.5,7.5,1,Omicron (Unassigned),2,15.0,1
5186,2022-04-05,0,3.0,3.0,0,Probable Omicron (BA.1-like),1,3.0,1
5187,2022-04-05,0,2.0,2.0,0,Omicron (BA.4-like),1,2.0,1
5188,2022-04-06,57,1.53,1.0,1,Omicron (BA.1-like),165,252.0,107
5189,2022-04-06,1403,0.78,0.0,0,Omicron (BA.2-like),2717,2132.0,1314
5190,2022-04-06,2,0.86,1.0,0,Omicron (XE-like),7,6.0,5
5191,2022-04-06,0,10.5,10.5,1,Delta (B.1.617.2-like),2,21.0,1
5192,2022-04-06,1,1.5,1.5,0,.,2,3.0,1
5193,2022-04-06,0,2.0,2.0,0,Omicron (Unassigned),2,4.0,2
5194,2022-04-06,0,2.0,2.0,0,Omicron (BA.4-like),2,4.0,2
5195,2022-04-06,1,0.0,0.0,0,Omicron (BA.5-like),1,0.0,0
5196,2022-04-07,1691,0.76,0.0,1,Omicron (BA.2-like),3202,2432.0,1510
5197,2022-04-07,6,0.64,0.0,0,Omicron (XE-like),11,7.0,5
5198,2022-04-07,81,1.29,1.0,1,Omicron (BA.1-like),184,238.0,102
5199,2022-04-07,0,5.0,5.0,0,Delta (B.1.617.2-like),2,10.0,2
5200,2022-04-07,0,1.0,1.0,0,.,2,2.0,2
5201,2022-04-07,1,0.5,0.5,0,Omicron (BA.4-like),2,1.0,1
5202,2022-04-07,1,0.0,0.0,0,Omicron (Unassigned),1,0.0,0
5203,2022-04-07,0,15.0,15.0,1,Omicron (BA.3-like),1,15.0,0
5204,2022-04-08,1288,0.81,0.0,2,Omicron (BA.2-like),2546,2065.0,1256
5205,2022-04-08,64,1.38,1.0,2,Omicron (BA.1-like),159,220.0,93
5206,2022-04-08,2,1.0,1.0,0,Omicron (XE-like),4,4.0,2
5207,2022-04-08,0,2.5,2.5,0,Omicron (Unassigned),2,5.0,2
5208,2022-04-09,1161,0.85,0.0,1,Omicron (BA.2-like),2319,1968.0,1157
5209,2022-04-09,0,4.67,4.0,1,Delta (B.1.617.2-like),3,14.0,2
5210,2022-04-09,29,1.88,1.0,1,Omicron (BA.1-like),95,179.0,65
5211,2022-04-09,0,2.0,2.0,0,Omicron (BA.4-like),2,4.0,2
5212,2022-04-09,2,1.2,2.0,0,Omicron (XE-like),5,6.0,3
5213,2022-04-09,0,5.0,5.0,0,Omicron (Unassigned),1,5.0,1
5214,2022-04-09,2,0.33,0.0,0,Omicron (BA.5-like),3,1.0,1
5215,2022-04-10,1250,0.91,1.0,1,Omicron (BA.2-like),2625,2377.0,1374
5216,2022-04-10,24,1.67,1.0,0,Omicron (BA.1-like),84,140.0,60
5217,2022-04-10,2,0.75,0.5,0,Omicron (XE-like),4,3.0,2
5218,2022-04-10,0,3.0,3.0,0,Omicron (Unassigned),2,6.0,2
5219,2022-04-10,6,0.67,0.0,0,Omicron (BA.5-like),9,6.0,3
5220,2022-04-10,1,1.67,2.0,0,Omicron (BA.4-like),3,5.0,2
5221,2022-04-10,0,15.0,15.0,2,Omicron (BA.3-like),2,30.0,0
5222,2022-04-11,1918,0.88,1.0,1,Omicron (BA.2-like),4007,3541.0,2088
5223,2022-04-11,0,7.67,3.0,1,Delta (B.1.617.2-like),3,23.0,2
5224,2022-04-11,75,1.57,1.0,8,Omicron (BA.1-like),189,297.0,106
5225,2022-04-11,2,0.0,0.0,0,.,2,0.0,0
5226,2022-04-11,19,0.41,0.0,0,Omicron (XE-like),27,11.0,8
5227,2022-04-11,1,3.5,3.5,0,Omicron (Unassigned),2,7.0,1
5228,2022-04-11,1,1.17,1.0,0,Omicron (BA.4-like),6,7.0,5
5229,2022-04-11,4,0.57,0.0,0,Omicron (BA.5-like),7,4.0,3
5230,2022-04-12,1125,0.87,1.0,1,Omicron (BA.2-like),2308,2015.0,1182
5231,2022-04-12,32,1.44,1.0,1,Omicron (BA.1-like),78,112.0,45
5232,2022-04-12,3,1.71,1.0,0,Omicron (Unassigned),7,12.0,4
5233,2022-04-12,3,0.67,1.0,0,Omicron (XE-like),9,6.0,6
5234,2022-04-12,0,19.0,19.0,1,Omicron (BA.3-like),1,19.0,0
5235,2022-04-12,3,0.25,0.0,0,Omicron (BA.5-like),4,1.0,1
5236,2022-04-12,1,2.0,1.0,0,Omicron (BA.4-like),3,6.0,2
5237,2022-04-13,1123,0.91,1.0,3,Omicron (BA.2-like),2407,2190.0,1281
5238,2022-04-13,25,1.71,1.0,0,Omicron (BA.1-like),68,116.0,43
5239,2022-04-13,6,1.17,0.5,0,Omicron (XE-like),12,14.0,6
5240,2022-04-13,0,3.0,3.0,0,.,1,3.0,1
5241,2022-04-13,1,1.0,1.0,0,Omicron (Unassigned),2,2.0,1
5242,2022-04-13,1,1.0,1.0,0,Omicron (BA.4-like),2,2.0,1
5243,2022-04-14,1273,0.95,1.0,3,Omicron (BA.2-like),2710,2562.0,1434
5244,2022-04-14,1,3.25,4.0,0,Omicron (BA.5-like),4,13.0,3
5245,2022-04-14,9,0.62,0.0,0,Omicron (XE-like),13,8.0,4
5246,2022-04-14,26,1.79,1.0,3,Omicron (BA.1-like),82,147.0,53
5247,2022-04-14,1,1.0,1.0,0,Omicron (BA.4-like),2,2.0,1
5248,2022-04-15,1270,0.91,1.0,1,Omicron (BA.2-like),2765,2508.0,1494
5249,2022-04-15,26,1.67,1.0,3,Omicron (BA.1-like),69,115.0,40
5250,2022-04-15,6,0.29,0.0,0,Omicron (XE-like),7,2.0,1
5251,2022-04-15,1,1.5,1.5,0,Omicron (BA.5-like),4,6.0,3
5252,2022-04-15,1,0.0,0.0,0,Omicron (BA.4-like),1,0.0,0
5253,2022-04-16,1375,0.96,1.0,5,Omicron (BA.2-like),2952,2831.0,1572
5254,2022-04-16,39,1.03,1.0,1,Omicron (BA.1-like),79,81.0,39
5255,2022-04-16,0,1.0,1.0,0,Omicron (Unassigned),2,2.0,2
5256,2022-04-16,6,0.8,0.0,0,Omicron (XE-like),10,8.0,4
5257,2022-04-16,0,2.0,2.0,0,.,1,2.0,1
5258,2022-04-16,3,1.29,1.0,0,Omicron (BA.5-like),7,9.0,4
5259,2022-04-17,981,0.89,0.0,0,Omicron (BA.2-like),1955,1737.0,974
5260,2022-04-17,4,1.2,1.0,0,Omicron (BA.5-like),10,12.0,6
5261,2022-04-17,1,0.0,0.0,0,.,1,0.0,0
5262,2022-04-17,16,0.48,0.0,0,Omicron (BA.1-like),23,11.0,7
5263,2022-04-17,0,2.0,2.0,0,Omicron (BA.4-like),2,4.0,2
5264,2022-04-17,4,1.0,1.0,0,Omicron (XE-like),9,9.0,5
5265,2022-04-17,0,15.0,15.0,1,Omicron (BA.3-like),1,15.0,0
5266,2022-04-18,1864,0.98,1.0,9,Omicron (BA.2-like),4025,3956.0,2152
5267,2022-04-18,0,2.5,2.5,0,.,2,5.0,2
5268,2022-04-18,2,1.5,1.0,0,Omicron (XE-like),8,12.0,6
5269,2022-04-18,37,1.5,1.0,0,Omicron (BA.1-like),104,156.0,67
5270,2022-04-18,4,0.33,0.0,0,Omicron (BA.5-like),6,2.0,2
5271,2022-04-18,0,2.0,1.0,0,Omicron (Unassigned),3,6.0,3
5272,2022-04-18,0,15.0,15.0,1,Omicron (BA.3-like),1,15.0,0
5273,2022-04-18,0,27.0,27.0,1,Delta (B.1.617.2-like),1,27.0,0
5274,2022-04-18,3,0.4,0.0,0,Omicron (BA.4-like),5,2.0,2
5275,2022-04-19,2567,0.88,0.0,9,Omicron (BA.2-like),5076,4488.0,2500
5276,2022-04-19,1,2.2,2.0,0,Omicron (BA.4-like),5,11.0,4
5277,2022-04-19,29,1.42,1.0,2,Omicron (BA.1-like),60,85.0,29
5278,2022-04-19,6,1.12,1.0,0,Omicron (XE-like),16,18.0,10
5279,2022-04-19,0,2.0,2.0,0,.,1,2.0,1
5280,2022-04-19,8,0.85,0.0,0,Omicron (BA.5-like),13,11.0,5
5281,2022-04-19,0,3.33,4.0,0,Omicron (Unassigned),3,10.0,3
5282,2022-04-19,0,9.0,9.0,1,Delta (B.1.617.2-like),1,9.0,0
5283,2022-04-20,1529,0.89,1.0,3,Omicron (BA.2-like),3106,2772.0,1574
5284,2022-04-20,5,2.93,5.0,0,Omicron (BA.4-like),15,44.0,10
5285,2022-04-20,28,1.28,0.0,0,Omicron (BA.1-like),54,69.0,26
5286,2022-04-20,1,1.5,2.0,0,Omicron (BA.5-like),4,6.0,3
5287,2022-04-20,12,0.5,0.0,0,Omicron (XE-like),16,8.0,4
5288,2022-04-20,1,0.0,0.0,0,Omicron (Unassigned),1,0.0,0
5289,2022-04-21,1457,0.87,0.0,1,Omicron (BA.2-like),2794,2417.0,1336
5290,2022-04-21,27,1.67,1.0,2,Omicron (BA.1-like),55,92.0,26
5291,2022-04-21,1,1.25,1.5,0,Omicron (BA.4-like),4,5.0,3
5292,2022-04-21,5,0.7,0.5,0,Omicron (XE-like),10,7.0,5
5293,2022-04-21,0,2.0,2.0,0,Omicron (BA.5-like),3,6.0,3
5294,2022-04-21,0,5.0,5.0,0,Omicron (Unassigned),1,5.0,1
5295,2022-04-22,1565,0.92,1.0,4,Omicron (BA.2-like),3164,2905.0,1595
5296,2022-04-22,10,0.79,0.0,0,Omicron (XE-like),19,15.0,9
5297,2022-04-22,5,1.77,2.0,0,Omicron (BA.4-like),13,23.0,8
5298,2022-04-22,20,1.33,0.0,1,Omicron (BA.1-like),36,48.0,15
5299,2022-04-22,0,2.0,2.0,0,Omicron (Unassigned),3,6.0,3
5300,2022-04-22,0,7.0,7.0,1,.,2,14.0,1
5301,2022-04-22,1,1.0,1.0,0,Omicron (BA.5-like),3,3.0,2
5302,2022-04-23,1244,0.87,0.0,5,Omicron (BA.2-like),2485,2162.0,1236
5303,2022-04-23,13,1.73,1.0,1,Omicron (BA.1-like),44,76.0,30
5304,2022-04-23,0,3.0,3.0,0,Omicron (Unassigned),1,3.0,1
5305,2022-04-23,0,4.0,4.0,0,.,1,4.0,1
5306,2022-04-23,2,1.0,1.0,0,Omicron (XE-like),9,9.0,7
5307,2022-04-23,5,0.56,0.0,0,Omicron (BA.5-like),9,5.0,4
5308,2022-04-23,2,1.71,1.0,0,Omicron (BA.4-like),14,24.0,12
5309,2022-04-23,0,15.0,15.0,1,Omicron (BA.3-like),1,15.0,0
5310,2022-04-24,1352,0.89,0.0,4,Omicron (BA.2-like),2669,2369.0,1313
5311,2022-04-24,9,0.1,0.0,0,Omicron (XE-like),10,1.0,1
5312,2022-04-24,3,1.75,1.0,0,Omicron (BA.4-like),8,14.0,5
5313,2022-04-24,0,6.0,6.0,0,.,1,6.0,1
5314,2022-04-24,9,1.73,1.0,1,Omicron (BA.1-like),22,38.0,12
5315,2022-04-24,14,0.67,1.0,0,Omicron (BA.5-like),30,20.0,16
5316,2022-04-24,1,0.0,0.0,0,Omicron (Unassigned),1,0.0,0
5317,2022-04-25,1845,0.94,1.0,9,Omicron (BA.2-like),3803,3576.0,1949
5318,2022-04-25,19,1.67,1.0,0,Omicron (BA.1-like),49,82.0,30
5319,2022-04-25,6,1.27,1.0,0,Omicron (BA.4-like),15,19.0,9
5320,2022-04-25,1,1.67,1.0,0,Omicron (Unassigned),3,5.0,2
5321,2022-04-25,0,2.0,2.0,0,.,1,2.0,1
5322,2022-04-25,0,13.0,13.0,1,Omicron (BA.3-like),1,13.0,0
5323,2022-04-25,8,0.95,1.0,0,Omicron (BA.5-like),20,19.0,12
5324,2022-04-25,10,0.38,0.0,0,Omicron (XE-like),13,5.0,3
5325,2022-04-26,1677,0.92,1.0,6,Omicron (BA.2-like),3372,3106.0,1689
5326,2022-04-26,18,0.88,0.0,0,Omicron (BA.5-like),34,30.0,16
5327,2022-04-26,1,3.5,3.5,0,Omicron (Unassigned),4,14.0,3
5328,2022-04-26,9,1.68,1.0,0,Omicron (BA.1-like),25,42.0,16
5329,2022-04-26,12,1.43,0.0,0,Omicron (BA.4-like),23,33.0,11
5330,2022-04-26,0,5.0,5.0,0,.,1,5.0,1
5331,2022-04-26,3,1.0,1.0,0,Omicron (XE-like),10,10.0,7
5332,2022-04-26,0,17.0,17.0,1,Omicron (BA.3-like),1,17.0,0
5333,2022-04-26,0,19.0,19.0,2,Delta (B.1.617.2-like),2,38.0,0
5334,2022-04-27,1239,0.87,0.0,4,Omicron (BA.2-like),2380,2067.0,1137
5335,2022-04-27,8,0.27,0.0,0,Omicron (BA.4-like),11,3.0,3
5336,2022-04-27,6,0.78,0.0,0,Omicron (XE-like),9,7.0,3
5337,2022-04-27,5,1.08,1.0,0,Omicron (BA.5-like),13,14.0,8
5338,2022-04-27,1,0.0,0.0,0,Omicron (Unassigned),1,0.0,0
5339,2022-04-27,3,2.73,3.0,0,Omicron (BA.1-like),11,30.0,8
5340,2022-04-28,1094,0.89,0.0,6,Omicron (BA.2-like),2094,1858.0,994
5341,2022-04-28,2,2.75,2.0,0,Omicron (Unassigned),4,11.0,2
5342,2022-04-28,4,1.38,1.0,0,Omicron (BA.5-like),13,18.0,9
5343,2022-04-28,1,1.25,1.0,0,Omicron (BA.1-like),8,10.0,7
5344,2022-04-28,3,1.5,1.0,0,Omicron (BA.4-like),14,21.0,11
5345,2022-04-28,3,0.67,0.5,0,Omicron (XE-like),6,4.0,3
5346,2022-04-29,1255,0.85,0.0,5,Omicron (BA.2-like),2440,2081.0,1180
5347,2022-04-29,4,3.0,2.0,1,Omicron (BA.1-like),21,63.0,16
5348,2022-04-29,6,0.67,0.0,0,Omicron (BA.4-like),9,6.0,3
5349,2022-04-29,5,1.0,1.0,0,Omicron (BA.5-like),12,12.0,7
5350,2022-04-29,0,2.0,2.0,0,.,1,2.0,1
5351,2022-04-29,6,0.7,0.0,0,Omicron (XE-like),10,7.0,4
5352,2022-04-29,1,0.0,0.0,0,Omicron (Unassigned),1,0.0,0
5353,2022-04-30,890,1.0,1.0,4,Omicron (BA.2-like),1953,1954.0,1059
5354,2022-04-30,3,2.53,2.0,1,Omicron (BA.1-like),15,38.0,11
5355,2022-04-30,6,0.33,0.0,0,Omicron (BA.4-like),9,3.0,3
5356,2022-04-30,0,15.0,15.0,1,Omicron (BA.3-like),1,15.0,0
5357,2022-04-30,8,0.73,0.0,0,Omicron (BA.5-like),15,11.0,7
5358,2022-04-30,1,1.67,2.0,0,Omicron (Unassigned),3,5.0,2
